V1,V2
Y,1041541.0
Y,977749.0
Y,960389.0
Y,925999.0
X,998529.0
Y,1425828.0
X,896017.0
X,1036521.0
Y,964029.0
X,861097.0
Y,1595352.0
X,1040690.0
X,936328.0
Y,1018190.0
X,1185714.0
Y,895328.0
Y,947539.0
Y,967509.0
X,1128372.0
Y,904498.0
X,1153853.0
X,1102902.0
Y,990470.0
X,872607.0
X,1045380.0
X,1029420.0
Y,849227.0
X,975510.0
Y,1139572.0
Y,891198.0
X,866188.0
X,907338.0
Y,985369.0
X,868447.0
X,871067.0
Y,1156273.0
X,1134002.0
Y,881657.0
Y,893978.0
Y,885047.0
Y,880178.0
X,877238.0
X,1096031.0
X,968289.0
X,879648.0
Y,957279.0
Y,889568.0
X,1278775.0
Y,866708.0
Y,995199.0
X,1049901.0
X,911308.0
Y,884108.0
X,1279725.0
Y,917368.0
X,978809.0
Y,942239.0
Y,1213014.0
X,873047.0
X,969929.0
Y,894468.0
Y,1000160.0
Y,856326.0
Y,1109902.0
Y,1145022.0
Y,926188.0
X,1177194.0
X,1038191.0
X,929388.0
X,1012170.0
Y,1694043.0
X,888317.0
X,1200854.0
Y,1016400.0
Y,858177.0
X,1040130.0
X,1174174.0
Y,1025170.0
Y,943769.0
Y,1086972.0
X,1160623.0
X,934539.0
Y,988949.0
Y,1233724.0
X,1068811.0
X,1042500.0
Y,1218654.0
Y,940078.0
Y,884847.0
Y,960869.0
Y,1068821.0
X,950578.0
X,1025380.0
X,1058181.0
Y,1012050.0
X,907168.0
X,1257984.0
Y,1129292.0
Y,944748.0
X,1142893.0
X,1311066.0
Y,900008.0
X,975399.0
Y,1031560.0
Y,858187.0
X,1185833.0
X,1144573.0
X,866747.0
X,914118.0
X,1178784.0
Y,1014220.0
Y,844327.0
Y,1162793.0
X,1198124.0
X,899118.0
Y,1034811.0
Y,1125562.0
Y,1242884.0
X,1169834.0
X,937859.0
Y,877177.0
Y,859527.0
X,1008720.0
Y,1176074.0
X,911028.0
Y,976070.0
X,1348846.0
X,895768.0
Y,1012570.0
Y,1162003.0
Y,1087462.0
X,1014990.0
Y,1020651.0
Y,1031631.0
Y,921958.0
Y,1032880.0
Y,1035971.0
Y,891547.0
X,1353107.0
Y,899638.0
X,887858.0
Y,942698.0
Y,962329.0
X,1094462.0
Y,998790.0
Y,1223144.0
X,1018530.0
X,961949.0
Y,1099132.0
Y,1186114.0
X,1197324.0
Y,943858.0
Y,1009989.0
X,1085221.0
X,957099.0
Y,1049521.0
X,1264655.0
X,1044851.0
X,1182783.0
X,1019129.0
Y,867287.0
Y,1074671.0
X,1168453.0
X,977579.0
X,1273765.0
X,1096802.0
Y,1114172.0
X,1034271.0
Y,1049031.0
X,1032070.0
Y,879337.0
X,1094922.0
Y,1409528.0
X,882758.0
X,1049661.0
Y,1022990.0
Y,915598.0
Y,969319.0
Y,970669.0
Y,1343927.0
Y,972829.0
Y,1370887.0
Y,1106732.0
X,898698.0
X,1135213.0
Y,1102602.0
X,991049.0
X,999930.0
Y,1060981.0
Y,930938.0
Y,975930.0
X,1034591.0
Y,1049211.0
X,995440.0
X,1064351.0
Y,929569.0
X,949609.0
Y,993359.0
X,1052650.0
X,889668.0
X,1025630.0
X,1291106.0
X,1048901.0
X,969120.0
X,1029560.0
Y,1029711.0
X,1010640.0
X,1118202.0
Y,1021201.0
X,979569.0
Y,1109972.0
Y,1529990.0
Y,886548.0
X,982970.0
Y,883307.0
Y,936258.0
X,892717.0
X,1118782.0
Y,961119.0
X,853757.0
X,977419.0
Y,1100732.0
Y,923518.0
Y,883577.0
Y,1071190.0
Y,1120412.0
Y,873047.0
X,980449.0
Y,1073171.0
Y,1002890.0
X,955479.0
X,1161833.0
Y,1060751.0
X,908648.0
X,901028.0
X,1001930.0
X,874208.0
Y,1103901.0
X,1039820.0
Y,1050361.0
Y,884277.0
Y,1359367.0
X,974869.0
X,953199.0
X,1062211.0
Y,1006911.0
Y,1047951.0
Y,972209.0
X,958699.0
X,937259.0
X,1153202.0
X,903318.0
Y,976739.0
Y,941478.0
Y,940099.0
Y,1082321.0
Y,995140.0
X,908248.0
X,885527.0
Y,965729.0
Y,1076361.0
X,937968.0
Y,968939.0
Y,1054430.0
X,887837.0
Y,940868.0
X,996230.0
Y,949409.0
Y,921238.0
Y,897868.0
X,1020051.0
Y,1215674.0
Y,980020.0
X,1022960.0
Y,1023130.0
Y,862187.0
Y,904448.0
X,975010.0
Y,947359.0
X,1029310.0
X,1072621.0
Y,1005920.0
Y,842627.0
Y,987990.0
X,863177.0
X,870517.0
Y,903208.0
Y,975569.0
X,884998.0
Y,991689.0
X,880257.0
X,1009090.0
Y,889308.0
X,850636.0
X,1073702.0
X,994010.0
X,884028.0
X,1026500.0
X,1108722.0
X,1065551.0
Y,875368.0
Y,872668.0
Y,1135763.0
Y,901988.0
Y,976439.0
Y,1063151.0
X,1019761.0
X,877747.0
X,1081151.0
X,1498909.0
Y,920548.0
X,990139.0
X,1141232.0
X,906248.0
Y,1135832.0
Y,950849.0
X,913688.0
Y,1041681.0
Y,1357067.0
Y,939759.0
Y,882748.0
Y,1033181.0
X,980209.0
Y,897067.0
X,1014850.0
X,1003490.0
X,961009.0
Y,870977.0
X,967529.0
X,1100492.0
X,932028.0
X,1133612.0
X,1017690.0
X,902988.0
X,957059.0
Y,1072791.0
Y,1025050.0
X,953279.0
X,1030140.0
X,1004140.0
X,1031781.0
X,956499.0
X,1051721.0
Y,1296806.0
Y,1031600.0
X,969599.0
X,1189493.0
Y,905458.0
Y,1333726.0
Y,1073492.0
X,954979.0
X,1097572.0
Y,943009.0
Y,1072072.0
Y,1052650.0
X,1211004.0
X,1037210.0
X,882527.0
Y,1389567.0
Y,1077951.0
Y,891927.0
X,1216224.0
X,1283805.0
X,894617.0
Y,1009290.0
Y,1257245.0
Y,1023940.0
X,1103091.0
X,1179743.0
X,980900.0
X,971790.0
X,1012230.0
Y,887348.0
X,859197.0
X,1201503.0
Y,1042001.0
X,920688.0
X,987199.0
Y,994860.0
X,861297.0
Y,888967.0
Y,1137902.0
X,1213324.0
X,880508.0
X,883907.0
X,997870.0
Y,856986.0
Y,897548.0
X,1290346.0
Y,1030410.0
Y,861027.0
Y,887767.0
X,979429.0
X,893217.0
Y,954019.0
Y,1199834.0
X,1019910.0
Y,876387.0
X,993329.0
X,961419.0
X,974399.0
X,954499.0
Y,1284245.0
Y,861457.0
X,1058061.0
Y,969500.0
Y,1222454.0
X,991400.0
X,1006680.0
Y,1103612.0
Y,927189.0
Y,1004630.0
X,1378117.0
X,1101471.0
X,990600.0
Y,1335487.0
X,1119872.0
X,1213624.0
X,1218314.0
X,910298.0
Y,1146982.0
X,1045921.0
X,917188.0
X,1077421.0
X,1083282.0
X,954079.0
X,1681673.0
X,980220.0
X,1071921.0
Y,997920.0
X,893257.0
Y,1271595.0
X,1010530.0
Y,852527.0
X,973028.0
X,968749.0
X,931848.0
Y,946489.0
X,1279135.0
X,863047.0
Y,889427.0
X,1008230.0
Y,1299426.0
Y,873207.0
X,973079.0
X,965499.0
X,873538.0
X,934268.0
X,1017550.0
Y,1258685.0
Y,881388.0
Y,879917.0
Y,1095052.0
X,850007.0
Y,1242164.0
X,994960.0
X,888728.0
Y,909548.0
X,972259.0
X,1049171.0
X,886057.0
Y,1230185.0
Y,969439.0
X,869927.0
X,1081931.0
X,996320.0
X,1237474.0
Y,895667.0
X,973929.0
X,1038520.0
X,844857.0
X,1307566.0
Y,967839.0
X,1231065.0
Y,984519.0
Y,978509.0
X,851727.0
Y,876687.0
Y,1174173.0
X,931169.0
Y,897167.0
Y,932728.0
Y,971479.0
Y,992859.0
X,921598.0
Y,970689.0
X,986929.0
X,870167.0
Y,852906.0
Y,997109.0
Y,999940.0
X,901128.0
Y,856327.0
Y,967939.0
Y,970819.0
Y,863246.0
Y,955319.0
Y,946949.0
X,892547.0
Y,967379.0
Y,978200.0
X,1039541.0
X,898068.0
X,998520.0
Y,960399.0
Y,910778.0
X,869177.0
X,852747.0
Y,940118.0
Y,913018.0
Y,966020.0
X,994740.0
Y,1002230.0
X,877848.0
Y,1149093.0
X,968429.0
X,926588.0
Y,939949.0
X,987020.0
Y,984999.0
Y,1150692.0
Y,1083031.0
X,1057611.0
X,882357.0
X,960348.0
Y,998829.0
X,1148993.0
X,886377.0
X,919368.0
X,997810.0
X,915208.0
Y,968039.0
Y,999680.0
Y,844717.0
Y,829057.0
Y,999130.0
X,965649.0
Y,1024290.0
X,921008.0
Y,855887.0
Y,1359927.0
X,888367.0
X,946948.0
X,965789.0
X,865837.0
X,936389.0
X,984049.0
Y,1186094.0
X,1008750.0
X,974610.0
Y,975159.0
Y,913778.0
Y,1021500.0
X,897248.0
Y,858256.0
Y,924068.0
Y,958298.0
Y,975559.0
X,906928.0
Y,864597.0
X,1182133.0
X,874647.0
X,877258.0
Y,959249.0
Y,923048.0
X,923888.0
Y,1136412.0
Y,1335607.0
Y,875597.0
Y,857997.0
Y,898058.0
X,1237295.0
X,865597.0
Y,978630.0
X,879457.0
X,990200.0
X,904178.0
Y,957999.0
X,1036710.0
Y,943639.0
Y,1147893.0
X,1000119.0
X,1004930.0
Y,1153713.0
Y,1002420.0
Y,1071631.0
X,946079.0
Y,920388.0
Y,1090211.0
X,918138.0
X,1161583.0
X,1012370.0
X,1063431.0
X,870347.0
X,1024900.0
Y,932198.0
X,1028290.0
X,1212103.0
X,977120.0
Y,983680.0
Y,965549.0
X,881447.0
X,1044410.0
Y,951889.0
X,1150362.0
X,972009.0
X,917108.0
Y,872137.0
X,975519.0
Y,955648.0
X,915068.0
X,1183483.0
X,977839.0
X,1027761.0
Y,1288425.0
Y,907738.0
X,1089672.0
Y,906538.0
X,955079.0
X,1081531.0
Y,893827.0
X,1177973.0
Y,1001150.0
X,1211544.0
X,864007.0
X,908588.0
Y,927378.0
X,1026090.0
X,942788.0
Y,1267265.0
Y,949619.0
Y,863677.0
Y,921158.0
Y,850137.0
Y,1055421.0
X,929418.0
Y,1211864.0
Y,1009000.0
X,862397.0
X,1181343.0
X,1102042.0
X,955959.0
Y,982830.0
X,997290.0
Y,879137.0
X,861057.0
Y,977540.0
Y,971039.0
X,1003990.0
X,1071861.0
X,993900.0
Y,1009310.0
Y,838417.0
Y,988570.0
Y,964479.0
X,943559.0
X,904468.0
X,875558.0
Y,1187983.0
Y,875517.0
X,977309.0
X,1004580.0
X,876027.0
Y,869987.0
X,986039.0
Y,857507.0
X,971249.0
X,847167.0
Y,941159.0
Y,836596.0
X,962129.0
Y,845796.0
X,1007190.0
X,1003500.0
Y,1266905.0
Y,963099.0
X,985470.0
Y,952359.0
Y,863687.0
Y,1062101.0
X,915638.0
Y,931138.0
X,945688.0
Y,972089.0
Y,987730.0
X,862637.0
Y,914778.0
X,885748.0
X,994579.0
X,856137.0
Y,1003909.0
X,946649.0
Y,901997.0
X,883088.0
X,1206104.0
X,994780.0
Y,929428.0
Y,915038.0
Y,1057331.0
Y,878098.0
Y,890238.0
Y,927668.0
X,934909.0
Y,899317.0
X,852397.0
Y,1029281.0
X,1250655.0
Y,874077.0
X,1003890.0
Y,918808.0
Y,858527.0
X,933198.0
Y,935778.0
X,961549.0
Y,921069.0
Y,921839.0
Y,968449.0
X,938399.0
X,953569.0
Y,971129.0
Y,985059.0
X,1207563.0
X,854997.0
X,980309.0
X,996740.0
Y,852736.0
Y,936139.0
Y,1192733.0
Y,878737.0
X,862107.0
X,983010.0
X,952669.0
X,920168.0
X,1145243.0
X,902128.0
X,1020011.0
X,838867.0
X,1303495.0
Y,873667.0
Y,893807.0
Y,906518.0
X,1026160.0
X,895198.0
Y,870037.0
X,958589.0
Y,1155843.0
X,1124312.0
Y,1142563.0
Y,1191653.0
X,896928.0
X,868567.0
Y,1207604.0
Y,1270006.0
Y,904107.0
Y,1167763.0
Y,1061371.0
X,903088.0
X,871747.0
Y,1110202.0
Y,1196043.0
Y,892168.0
X,1127142.0
Y,1205314.0
Y,860917.0
X,987210.0
Y,1131312.0
Y,888757.0
X,1082661.0
Y,1536440.0
X,987160.0
Y,924388.0
X,939149.0
X,1038070.0
Y,876127.0
Y,1101551.0
Y,1425998.0
X,879577.0
X,1109392.0
Y,1253785.0
X,870717.0
X,927858.0
Y,1022790.0
Y,977570.0
Y,862017.0
Y,1152063.0
X,1027091.0
X,892528.0
X,937068.0
Y,962589.0
X,940319.0
X,943229.0
X,1208434.0
Y,923818.0
X,851397.0
Y,905467.0
Y,1000020.0
Y,961079.0
Y,990109.0
X,1203053.0
X,1005150.0
X,846787.0
X,923238.0
X,875247.0
X,1021730.0
Y,940808.0
Y,1006090.0
Y,974999.0
Y,962119.0
X,887728.0
Y,1242694.0
Y,902238.0
X,953009.0
X,876727.0
Y,1031301.0
Y,1027660.0
X,1206214.0
Y,1184154.0
X,1035111.0
Y,880537.0
Y,918679.0
Y,1022040.0
X,1040011.0
X,1067921.0
Y,974769.0
Y,1079522.0
X,877748.0
X,1216995.0
X,1056921.0
X,869717.0
X,889318.0
Y,1020080.0
X,1144992.0
Y,912798.0
X,932348.0
X,979299.0
Y,1410147.0
X,905057.0
X,859577.0
X,1094882.0
Y,855916.0
X,1013569.0
X,1174153.0
X,1026870.0
Y,968459.0
X,1139602.0
Y,1066181.0
X,1213504.0
Y,1509349.0
Y,1044780.0
Y,939868.0
Y,1025021.0
Y,1031401.0
X,931508.0
X,1044280.0
Y,1283736.0
Y,870567.0
Y,901858.0
X,953969.0
Y,958959.0
X,907118.0
Y,1144403.0
Y,1048321.0
X,882978.0
Y,855888.0
Y,950058.0
X,1002960.0
Y,1144392.0
Y,906117.0
X,1061350.0
Y,804996.0
X,1003509.0
Y,989230.0
X,947579.0
Y,907177.0
X,924799.0
Y,1409038.0
X,997670.0
Y,1119672.0
X,993660.0
Y,1035280.0
X,964130.0
Y,1187404.0
Y,966299.0
X,991750.0
Y,850076.0
Y,988630.0
X,970119.0
X,906338.0
X,967799.0
Y,944288.0
X,1048730.0
Y,897477.0
Y,1023470.0
Y,1242984.0
X,852737.0
Y,861597.0
Y,987349.0
Y,929028.0
X,954069.0
Y,1012550.0
X,1045720.0
Y,1319456.0
Y,874447.0
X,1116102.0
Y,1015269.0
X,962139.0
Y,1019970.0
Y,1042160.0
X,1227424.0
X,1242245.0
X,1266425.0
Y,995020.0
Y,967979.0
Y,1031320.0
Y,1039610.0
Y,904758.0
Y,1162532.0
X,1243615.0
X,878778.0
Y,980490.0
X,1050801.0
X,1010430.0
Y,1252354.0
Y,1003380.0
Y,1344186.0
X,868568.0
X,1027521.0
Y,1067471.0
Y,942209.0
Y,1306376.0
Y,1191123.0
X,1083501.0
Y,917858.0
Y,1261825.0
X,941528.0
X,931949.0
Y,1140913.0
X,956569.0
Y,916118.0
X,943579.0
Y,1008380.0
Y,993329.0
X,959839.0
Y,1033000.0
X,1020940.0
Y,915198.0
X,1269755.0
Y,1017860.0
X,908158.0
Y,944279.0
Y,1028000.0
X,1051841.0
X,887317.0
Y,1219664.0
X,1032520.0
X,977719.0
X,1013779.0
X,973039.0
Y,903068.0
Y,1060671.0
X,975099.0
X,1042041.0
X,974229.0
X,1044450.0
Y,1051891.0
Y,1066441.0
Y,909198.0
X,1168543.0
X,992989.0
Y,1232684.0
Y,1045841.0
Y,1015270.0
X,903768.0
Y,957569.0
Y,1022160.0
X,1259995.0
Y,900557.0
X,1023400.0
Y,920928.0
X,932209.0
X,981489.0
X,1035820.0
Y,1282855.0
Y,899558.0
X,1029421.0
X,968009.0
Y,971270.0
X,990029.0
X,1268525.0
Y,1014130.0
X,928908.0
Y,1043060.0
Y,1096862.0
Y,947609.0
X,945189.0
Y,1022680.0
Y,1003790.0
X,920718.0
X,1087761.0
X,1052740.0
Y,1033830.0
X,932318.0
Y,965779.0
Y,991919.0
Y,983439.0
Y,1231464.0
X,1096902.0
Y,925869.0
X,923208.0
Y,1163243.0
X,917298.0
Y,1119962.0
Y,1171753.0
X,927788.0
X,901288.0
X,1020721.0
Y,1333366.0
X,934649.0
Y,1409288.0
X,935348.0
X,1092322.0
X,1049390.0
X,1062571.0
X,949008.0
Y,1088811.0
X,1049981.0
Y,1063301.0
X,986609.0
Y,1055871.0
X,908828.0
Y,949009.0
Y,996439.0
X,1263725.0
X,1193043.0
Y,1025200.0
Y,921548.0
X,1062891.0
X,987059.0
X,1017010.0
X,976280.0
Y,929608.0
X,1032041.0
X,1336046.0
X,1212715.0
Y,1004290.0
Y,987130.0
Y,1025500.0
Y,879938.0
X,1093201.0
Y,1249255.0
X,916369.0
Y,1011429.0
X,1012110.0
Y,1144783.0
X,1147603.0
X,1202714.0
X,1142712.0
Y,944959.0
Y,992009.0
X,1295166.0
X,965309.0
X,1208174.0
Y,1460129.0
Y,910468.0
X,1026120.0
Y,992150.0
Y,891877.0
Y,1015690.0
X,1015720.0
X,965009.0
Y,917668.0
Y,1001019.0
Y,1062901.0
X,996969.0
Y,905448.0
X,986280.0
X,1331317.0
Y,1001310.0
X,1045281.0
Y,1019950.0
X,869427.0
X,1166103.0
Y,1061581.0
Y,912038.0
X,898487.0
X,1087131.0
X,965979.0
X,944369.0
X,1075291.0
Y,1216114.0
Y,1014900.0
X,890098.0
Y,978499.0
X,1067032.0
X,951079.0
X,1106761.0
Y,1032421.0
Y,927669.0
X,921088.0
X,931098.0
Y,957289.0
Y,966339.0
X,1091811.0
X,991009.0
X,1105132.0
X,917598.0
X,1161903.0
Y,951438.0
Y,961779.0
Y,989550.0
X,1071591.0
X,1000280.0
Y,986990.0
Y,980419.0
Y,1337797.0
X,1493849.0
Y,984219.0
Y,951678.0
Y,885727.0
Y,1010420.0
X,1200733.0
Y,962889.0
Y,925549.0
X,1341166.0
Y,943198.0
X,911408.0
X,1004240.0
X,965789.0
X,963309.0
Y,1101101.0
Y,1050421.0
Y,994329.0
X,971329.0
X,1025350.0
X,1186693.0
Y,941758.0
Y,966929.0
X,985209.0
X,928088.0
Y,959869.0
X,1026670.0
Y,1024330.0
X,927688.0
Y,979339.0
X,895978.0
Y,934689.0
Y,861127.0
X,975310.0
Y,1022330.0
Y,862547.0
Y,920098.0
Y,730115.0
X,1015010.0
X,886998.0
Y,1180583.0
Y,1056441.0
X,904698.0
Y,1073511.0
X,995890.0
X,981070.0
Y,854967.0
Y,1212044.0
Y,995100.0
Y,921938.0
X,978249.0
Y,976949.0
Y,990159.0
Y,873937.0
X,1039340.0
X,971389.0
Y,1272826.0
X,981630.0
Y,996230.0
X,992910.0
Y,878097.0
X,1038691.0
X,1072191.0
X,900558.0
Y,963419.0
Y,955528.0
X,981329.0
Y,886268.0
X,1039630.0
X,991040.0
X,989179.0
X,974939.0
Y,970549.0
Y,1001790.0
Y,861516.0
Y,941709.0
X,1024810.0
X,979510.0
Y,966409.0
X,990960.0
X,985510.0
Y,844857.0
X,985640.0
X,1110471.0
X,989429.0
X,1033771.0
X,999040.0
X,998200.0
Y,847507.0
X,950969.0
X,1034120.0
Y,993560.0
Y,966109.0
Y,974819.0
X,1057281.0
Y,867947.0
X,975769.0
Y,1043340.0
X,1019329.0
Y,946858.0
Y,974129.0
X,1004840.0
Y,834067.0
X,1307156.0
Y,1120602.0
Y,906578.0
X,941358.0
X,978340.0
Y,978860.0
Y,844736.0
X,1040910.0
X,957819.0
Y,1040120.0
Y,896758.0
Y,1196174.0
X,1004579.0
Y,909108.0
Y,978489.0
X,993589.0
X,897518.0
Y,1077641.0
Y,1188063.0
X,853417.0
Y,876767.0
X,921098.0
X,966349.0
X,999920.0
X,892658.0
Y,1021380.0
Y,868488.0
X,967839.0
Y,948088.0
X,1018649.0
Y,1108042.0
Y,863177.0
Y,1021480.0
Y,1021990.0
X,858687.0
Y,931408.0
X,1202563.0
X,961039.0
Y,851567.0
Y,978400.0
Y,965659.0
Y,880207.0
X,946509.0
Y,950368.0
X,1008200.0
X,866728.0
Y,984150.0
X,863967.0
X,966999.0
Y,865787.0
X,955779.0
Y,969639.0
Y,950778.0
X,956058.0
Y,1016070.0
X,1032260.0
X,858527.0
X,975249.0
Y,960829.0
Y,1271375.0
Y,1675682.0
X,1219515.0
X,941508.0
X,1132362.0
Y,1193064.0
X,950269.0
Y,1224624.0
Y,1125362.0
X,931169.0
Y,1005960.0
Y,1196294.0
Y,965819.0
Y,990079.0
X,1082002.0
X,987270.0
X,1083391.0
X,1185323.0
Y,990419.0
Y,1209984.0
X,1314986.0
Y,1016050.0
X,1185224.0
X,1094592.0
Y,941528.0
Y,1288536.0
X,1066831.0
X,947949.0
X,1042350.0
X,1055831.0
Y,988570.0
Y,1257334.0
X,1063251.0
X,1022880.0
Y,1015179.0
Y,1056621.0
Y,1070732.0
Y,998040.0
Y,1049361.0
X,1088811.0
Y,933628.0
Y,1044951.0
X,1163834.0
X,937178.0
Y,1081131.0
X,1099961.0
Y,999480.0
X,1140532.0
Y,1392847.0
Y,999690.0
Y,1144942.0
Y,1054961.0
X,864607.0
X,1029600.0
Y,1060881.0
Y,1004749.0
X,1141832.0
Y,1035970.0
X,1081111.0
X,968059.0
Y,1038600.0
X,1154393.0
Y,917178.0
Y,1073681.0
X,1066081.0
Y,910918.0
X,1037371.0
X,1039691.0
X,926808.0
X,958699.0
Y,1127232.0
X,957859.0
X,966979.0
X,1049291.0
X,1294166.0
Y,962869.0
X,1151042.0
X,1180093.0
X,998509.0
X,1073151.0
Y,1356117.0
Y,933588.0
X,1044810.0
Y,971299.0
Y,1007780.0
Y,1262005.0
Y,1102982.0
X,974719.0
X,1082011.0
X,1067841.0
Y,1025540.0
X,1002571.0
X,1394288.0
Y,1228484.0
Y,1041681.0
Y,1115492.0
Y,954309.0
Y,1002670.0
Y,1054820.0
Y,1019510.0
Y,1019710.0
X,1279636.0
Y,1073392.0
Y,989290.0
X,1099052.0
Y,978329.0
Y,1026481.0
X,1392928.0
Y,1116021.0
X,990980.0
X,1115162.0
Y,1091412.0
Y,1087951.0
X,1123732.0
Y,1216174.0
Y,994319.0
X,1109052.0
Y,1104412.0
X,1077811.0
X,1115002.0
X,1258025.0
Y,990640.0
X,1096151.0
X,1069271.0
Y,994760.0
X,1089702.0
X,1364337.0
Y,1013600.0
Y,1125872.0
Y,1302426.0
X,1073612.0
Y,1069591.0
X,1308185.0
X,1027170.0
Y,1090572.0
X,1084071.0
Y,1115092.0
Y,1139472.0
Y,1245515.0
X,1082842.0
X,1088152.0
Y,1357317.0
Y,1411198.0
X,1222724.0
Y,986429.0
X,1049041.0
X,1213244.0
Y,1113242.0
Y,1043300.0
Y,1346877.0
Y,1021850.0
X,1049781.0
Y,1126502.0
X,1170453.0
Y,1003250.0
Y,1049181.0
Y,1171712.0
Y,983969.0
Y,1019890.0
Y,1121353.0
Y,971909.0
X,1226004.0
X,1113672.0
Y,1118402.0
X,1060221.0
X,1020890.0
Y,1355567.0
X,1048700.0
X,1120802.0
X,1106712.0
X,1149183.0
X,1080071.0
Y,1138213.0
Y,1022320.0
Y,1111232.0
X,1046680.0
Y,1047291.0
X,1087481.0
X,1287916.0
X,981489.0
X,1014480.0
X,1311846.0
X,1098632.0
X,1168463.0
X,1094422.0
Y,1031970.0
X,1213234.0
X,1513290.0
Y,988290.0
X,1109812.0
X,1147602.0
Y,1053451.0
X,1084511.0
Y,1136792.0
X,1004840.0
X,1193794.0
Y,1063030.0
Y,980139.0
Y,1250774.0
X,1144542.0
X,1016710.0
Y,1079641.0
X,1575231.0
Y,1065631.0
Y,1037931.0
X,1132143.0
X,1025190.0
Y,1072821.0
Y,1173303.0
X,1023570.0
Y,1393527.0
Y,1068211.0
X,1019080.0
Y,1112441.0
X,1361647.0
Y,1046141.0
Y,1089511.0
X,1067521.0
Y,1052160.0
Y,1135582.0
X,1120852.0
Y,982840.0
X,1144803.0
Y,1122262.0
X,990559.0
Y,1295855.0
X,1156623.0
Y,1065561.0
Y,1111322.0
Y,1221955.0
Y,982200.0
Y,1165053.0
X,1083211.0
X,1048641.0
Y,1121132.0
X,1031571.0
Y,894327.0
Y,1098502.0
X,1255315.0
Y,1000720.0
X,1009280.0
Y,1344317.0
X,1054121.0
Y,1028561.0
X,1295185.0
X,1098631.0
Y,1148572.0
Y,1095801.0
X,1032850.0
Y,1327187.0
X,1127012.0
X,1039261.0
Y,1091041.0
Y,1107512.0
X,1006440.0
Y,983809.0
X,1122513.0
X,1035480.0
Y,905528.0
Y,1163233.0
Y,1088952.0
Y,1090282.0
Y,1188243.0
Y,1019040.0
X,975899.0
X,1106432.0
X,1096551.0
Y,1031241.0
X,1139403.0
Y,1118052.0
Y,1010440.0
X,1101422.0
Y,1002770.0
X,1253195.0
Y,1070141.0
Y,1155523.0
X,1091341.0
X,1028720.0
Y,1118733.0
X,1117902.0
Y,972479.0
Y,1203233.0
Y,1083061.0
Y,970919.0
X,1328936.0
Y,1150213.0
X,1082422.0
Y,1055501.0
X,1203414.0
Y,1180653.0
X,1007810.0
X,1487379.0
Y,1366967.0
Y,1127152.0
Y,984380.0
X,1273036.0
Y,1392777.0
Y,1117572.0
X,1021411.0
X,1106932.0
Y,1175483.0
Y,1084662.0
Y,1328107.0
X,1043221.0
X,1141903.0
Y,1008570.0
Y,1086282.0
X,1042231.0
X,1133412.0
Y,1104101.0
Y,1172103.0
Y,1125372.0
X,1073491.0
Y,1058191.0
Y,1133872.0
X,1219194.0
Y,1205204.0
X,1004330.0
Y,1324007.0
X,1081632.0
X,1111852.0
X,1319386.0
X,1116242.0
Y,1173353.0
Y,1012600.0
X,1052601.0
X,1111033.0
Y,1127712.0
Y,1101172.0
X,1129462.0
X,1075771.0
X,1073561.0
X,1021020.0
X,1124512.0
Y,971189.0
Y,1021210.0
X,1204983.0
X,1028311.0
Y,1107892.0
X,1177673.0
Y,1015940.0
Y,1330796.0
X,1061071.0
Y,1365296.0
Y,1119163.0
Y,1119482.0
X,1018449.0
X,1126192.0
Y,1363927.0
Y,1097782.0
X,1138932.0
X,1137932.0
X,1062341.0
Y,1336596.0
Y,977819.0
Y,1038280.0
X,1110802.0
Y,1322806.0
X,1074671.0
Y,1128952.0
X,991759.0
X,973779.0
Y,1135643.0
X,1334867.0
X,1085241.0
Y,1140152.0
Y,993120.0
X,1074311.0
X,1142832.0
Y,1131002.0
X,1048541.0
X,1097471.0
X,1271545.0
X,973899.0
X,1125202.0
X,1016760.0
X,1623112.0
X,1207634.0
X,970579.0
Y,1137932.0
X,1127262.0
Y,1117962.0
X,1097301.0
Y,1547351.0
X,1054721.0
Y,1155103.0
X,1100342.0
Y,1118622.0
Y,1252505.0
X,1179113.0
X,896618.0
X,1099702.0
X,1138193.0
Y,1247565.0
Y,1136192.0
X,1111702.0
Y,1025480.0
X,1424108.0
Y,1122053.0
Y,1011090.0
X,1098092.0
Y,1129432.0
X,1133623.0
X,1682303.0
Y,1128472.0
Y,1069181.0
Y,1054281.0
Y,1104812.0
Y,1031290.0
X,1160533.0
Y,965139.0
X,985000.0
Y,1083142.0
Y,1078981.0
X,1000730.0
Y,1110512.0
Y,1592482.0
Y,1029570.0
Y,1083091.0
Y,1116972.0
Y,970119.0
Y,1103372.0
X,1156293.0
Y,974459.0
Y,1051371.0
X,1092252.0
Y,971539.0
X,963499.0
Y,1434318.0
Y,1124352.0
X,969319.0
X,1030021.0
X,1154432.0
X,1024891.0
X,1028841.0
X,1114982.0
X,1010260.0
Y,1070431.0
Y,1405078.0
X,998219.0
Y,1132082.0
X,1005940.0
X,1011379.0
Y,1119302.0
Y,1090831.0
X,972119.0
X,1123362.0
Y,1325396.0
X,1006370.0
X,996189.0
Y,1431248.0
X,1005950.0
Y,1360307.0
Y,1118102.0
Y,978430.0
X,1103431.0
X,1154453.0
X,969610.0
X,1403577.0
X,1100801.0
X,977649.0
Y,1102122.0
X,1327926.0
Y,1053851.0
X,1124122.0
